word,pos,dfns
active,adj,capable of amplifying a signal or controlling some function
active,adj ,"engaged in action or activity; characterized by energetic work, motion, etc"
active,adj ,"being in existence, progress, or motion"
active,adj ,marked by or disposed to direct involvement or practical action
active,adj ,involving physical action
active,adj ,agile; nimble
active,adj ,"characterized by current activity, participation, or use"
active,adj ,characterized by considerable or vigorous activity
active,adj ,capable of exerting influence
active,adj ,effective
active,adj ,"of, pertaining to, or being a voice, verb form, or construction having a subject represented as performing or causing the action expressed by the verb, as the verb form  in I write letters every day"
active,adj ,expressing an action rather than a state;
active,adj ,requiring or giving rise to action; practical
active,adj ,in eruption or liable to erupt; not dormant or extinct
active,adj ,experiencing recurrent seismic movement
active,adj ,"acting as a source of electrical energy, as a"
active,adj ,"capable of amplifying or converting voltage or currents, as a translator or"
active,adj ,on active duty
active,,"In surveillance, an adjective applied to actions or equipment which emit energy capable of being detected"
activity,pl,The state of being active
activity,pl,Energetic action or movement; liveliness
activity,pl,A specified pursuit in which a person partakes
activity,pl,In educational process or procedure intended to stimulate learning through actual experience
activity,pl,The intensity of a radioactive source
activity,pl,The ability to take part in a chemical reaction
activity,pl,A physiological process
activity,pl,the state or quality of being active
activity,pl,lively action or movement
activity,pl,"any specific deed, action, pursuit, etc"
activity,pl,"the number of disintegration of a radioactive substance in a given unit of time, usually expressed in cries or disintegration per second"
activity,pl,the capacity of a substance to undergo chemical change
activity,pl,"the effective concentration of a substance in a chemical The absolute activity of a substance B, of, is defined as ex  where of is the chemical potential"
activity,pl ,the state or quality of being active
activity,pl ,energetic activity; animation; liveliness
activity,pl ,"a specific deed, action, function, or sphere of action"
activity,pl ,an educational task that involves direct experience and participation of the student
activity,pl ,a use of energy or force; an active movement or operation
activity,pl ,"normal mental or bodily power, function, or process"
activity,pl ,"the capacity of a chemical substance to react, corrected for the loss of activity due to the interaction of its constituents"
activity,pl ,"the number of atoms of a radioactive substance that disintegrate per unit of time, expressed in"
activity,pl ,an organizational unit or the function it perform
activity,,"A unit, organization, or installation performing a function or mission, e"
actor,n,"A person who behaves in the manner of a character, usually by reciting scraped dialogue, in order to entertain an audience, especially in a play, movie, or television show"
actor,n,One who takes part; a participant
actor,n,"One, such as the manager of a business, who acts for another"
actor,n,"In civil law, the plaintiff in an action"
actor,n,"a person who acts in a play, film, broadcast, etc"
actor,n,a person who puts on a false manner in order to deceive others
actor,n ,"a person who acts in stage plays, motion pictures, etc"
actor,n ,a person who does something; participant
actress,n,A woman who is an actor
actress,n,"a woman who acts in a play, film, broadcast, etc"
actress,n,a woman who puts on a false manner in order to deceive others
actress,n ,"a woman who acts in stage plays, motion pictures, etc"
actual,adj,"Existing in reality and not potential, possible, simulated, or false"
actual,adj,Based on fact
actual,adj,Conforming to the characteristics of a group or type; typical
actual,adj,existing in reality or as a matter of fact
actual,adj,real or genuine
actual,adj,existing at the present time; current
actual,adj,informal often facetious Writ
actual,adj ,"existing in act, fact, or reality; real"
actual,adj ,existing now; present; current
actually,,"an actual or existing fact; really; genuinely, without exaggeration"
actually,adv,In fact; in reality
actually,adv,"Used to express wonder, surprise, or incredulity"
actually,adv,as an actual fact; really
actually,adv,at present
actually,adv,a parenthetic filler used to add slight emphasis
actually,adv ,as an actual fact; really
ad,,"advertisement, advertising"
ad,abbr,active duty
ad,abbr,air-dried
ad,abbr,or ad anna Coming
ad,abbr,A/D analogy/digital
ad,abbr,athletic director
ad,n,In advertisement
ad,n,In advantage in tennis
ad,n,short for advertisement
ad,n,short for advantage Writ equivalent
ad,the internet domain name for,Andorra
ad,abbreviation for,anna Coming
ad,abbreviation for,active duty
ad,abbreviation for,air defence
ad,abbreviation for,Same of the Order of Australia
ad,n ,an advertisement
ad,n ,advertising
ad,Tennis,in the year of the Word; since Christ was born
ad,Tennis,assembly district
ad,Tennis,athletic director
ad,Tennis,in the year of the Word; since Christ was born
ad,Tennis,assembly district
ad,Tennis,athletic director
adapt,,"fit, adjust, alter, or modify"
adapt,,tr
adapt,vb,"to adjust  to different conditions, a new environment, etc"
adapt,vb,"to fit, change, or modify to suit a new or different purpose"
adapt,vt ,to make suitable to requirements or conditions; adjust or modify fitting
add,,to make an addition; to say or write further; to include
add,abbr,attention deficit disorder
add,,tr
add,vb,to combine (two or more numbers or quantities) by addition
add,vb,to say or write further
add,abbreviation for,attention deficit disorder
add,vt ,"to unite or join so as to increase the number, quantity, size, or importance"
add,vt ,to say or write further
add,vt ,to cause to have as an additional quality
add,vi ,added
add,vi ,addition
add,vi ,additional
add,vi ,address
add,vi ,attention deficit disorder
