word,pos,dfns
alternative,adjective,"different from the usual or conventional: such as: existing or functioning outside the established cultural, social, or economic system: of, relating to, or being rock music that is regarded as an alternative to conventional rock and is typically influenced by punk rock, hard rock, hip-hop, or folk music: of or relating to alternative medicine"
alternative,adjective,occurring or succeeding by turns : alternate sense 1
alternative,noun,a proposition or situation offering a choice between two or more things only one of which may be chosen: an opportunity for deciding between two or more courses or propositions
alternative,noun,"one of two or more things, courses, or propositions to be chosen: something which can be chosen instead"
alternative,noun,alternative rock music
although,conjunction,in spite of the fact that : even though
always,adverb,at all times : invariably
always,adverb,forever
always,adverb,at any rate : in any event
amazed,adjective,feeling or showing great surprise or wonder
amazing,adjective,"causing astonishment, great wonder, or surprise"
ambition,noun,"an ardent desire for rank, fame, or power: desire to achieve a particular end"
ambition,noun,the object of ambition
ambition,noun,a desire for activity or exertion
ambition,verb,to have as one's ambition : desire
ambitious,adjective,"having or controlled by ambition : having a desire to be successful, powerful, or famous: having a desire to achieve a particular goal : aspiring"
ambitious,adjective,"resulting from, characterized by, or showing ambition"
among,preposition,in or through the midst of : surrounded by
among,preposition,in company or association with
among,preposition,by or through the aggregate of
among,preposition,in the number or class of
among,preposition,in shares to each of
among,preposition,through the reciprocal acts of: through the joint action of
amount,verb,to be the same in meaning or effect as: to reach in kind or quality : to turn out to be
amount,verb,to reach a total : add up
amount,noun,the total number or quantity : aggregate: the quantity at hand or under consideration
amount,noun,"the whole effect, significance, or import"
amount,noun,a principal sum and the interest on it
analysis,noun,a detailed examination of anything complex in order to understand its nature or to determine its essential features : a thorough study: a statement of such an examination
analysis,noun,separation of a whole into its component parts
analysis,noun,the identification or separation of ingredients of a substance: a statement of the constituents of a mixture
analysis,noun,"proof of a mathematical proposition by assuming the result and deducing a valid statement by a series of reversible steps: a branch of mathematics concerned mainly with limits, continuity, and infinite series: calculus sense 1b"
analysis,noun,psychoanalysis
analysis,noun,a method in philosophy of resolving complex expressions into simpler or more basic ones: clarification of an expression by an elucidation of its use in discourse
analysis,noun,the use of function words instead of inflectional forms as a characteristic device of a language
ancient,adjective,having had an existence of many years
ancient,adjective,"of or relating to a remote period, to a time early in history, or to those living in such a period or time"
